"BehaviorSpace results (NetLogo 6.2.0)"
"TECSecurityUI-V2021-05-28.nlogo"
"percentage_per_svo_10_15_20"
"06/06/2021 15:09:02:730 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","co2-tax-increase-rate","information-exchange-period","Insulation-Inputting","rewire-prob","no-of-neighborhoods","number-of-links","neighborhood-size","Value-Inputting","climate-change-scenario","gas-price-increase-scenario","annual-subsidy-budget","percentage-loss-per-svo","[step]","mean community-formation-time-list","mean energy-diversity","insulation-improvement","total-costs-per-household","direct-net-benefits-per-household","indirect-net-benefits-per-household","total-co2-per-household"
"133","0.002","7","false","0.02","5","2","700","false","high temperature rise","0.01","4","20","239","61","0.738","0.5517142857142856","47.22991363135076","42.273193864687215","0.30991875856533113","130.27257730885216"
"134","0.002","7","false","0.02","5","2","700","false","high temperature rise","0.01","4","20","239","56.2","0.694","0.536","59.38584520834035","27.76429417910084","0.21121070782289025","128.61813379989104"
"135","0.002","7","false","0.02","5","2","700","false","high temperature rise","0.01","4","20","239","37","0.712","0.5574285714285714","60.40931019746049","26.5304326031091","0.3130898099356436","126.24892594414455"
"137","0.002","7","false","0.02","5","2","700","false","high temperature rise","0.01","4","20","239","39.4","0.768","0.5248571428571425","59.25875944246909","28.021730341033898","0.2868282131083042","127.27574593624654"
"136","0.002","7","false","0.02","5","2","700","false","high temperature rise","0.01","4","20","239","37","0.718","0.5485714285714285","60.356985583415984","26.601851451922577","0.3028660497428895","126.47007543371363"
"138","0.002","7","false","0.02","5","2","700","false","high temperature rise","0.01","4","20","239","37","0.7140000000000001","0.5382857142857143","59.89535346107717","27.057309791416944","0.3209185421595443","126.09532352188852"
"139","0.002","7","false","0.02","5","2","700","false","high temperature rise","0.01","4","20","239","51.4","0.692","0.536","54.51273302080625","32.14197932106034","0.22155802915662123","127.66718917877242"
"140","0.002","7","false","0.02","5","2","700","false","high temperature rise","0.01","4","20","239","37","0.7540000000000001","0.536285714285714","61.39456229479861","25.00166348600717","0.30364996042005576","125.59237942255149"
"141","0.002","7","false","0.02","5","2","700","false","high temperature rise","0.01","4","20","239","37","0.7060000000000001","0.5500000000000003","60.042305905801406","26.134992962210152","0.32193264464279214","124.89886159127086"
"142","0.002","7","false","0.02","5","2","700","false","high temperature rise","0.01","4","20","239","37","0.6880000000000001","0.5537142857142858","60.74669394557157","26.952591055427522","0.26621242145201196","128.32648700746762"
"143","0.002","7","false","0.02","5","2","700","false","high temperature rise","0.01","4","20","239","37","0.712","0.5668571428571427","61.01570613086081","25.936541382112637","0.31020116689249166","126.32283878516603"
